Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
Axitinib,1021,OVCAR-3,905933,OV,urogenital_system,ovary,3.4189141663464366,0.9353301907723949,10.0,0.08849494360589373,0.3084666734425243,GDSC2
Axitinib,1021,PC-3,905934,PRAD,urogenital_system,prostate,3.789628765601992,0.9114059077064096,10.0,0.05995905334463193,0.5298252397139526,GDSC2
Axitinib,1021,HCT-116,905936,COREAD,digestive_system,large_intestine,3.2210988202060427,0.9348862755797571,10.0,0.07553283315970002,0.1903485267710512,GDSC2
Axitinib,1021,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,-0.14646344118187143,0.6296227801800041,10.0,0.08726547710165912,-1.8204672207272643,GDSC2
Axitinib,1021,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,-0.36707755404095904,0.6115746489803779,10.0,0.14498238950745007,-1.952198811066025,GDSC2
Axitinib,1021,SF539,905984,LGG,nervous_system,glioma,1.3003227299658946,0.8007695436547431,10.0,0.08757294310218484,-0.9565721564656435,GDSC2
Axitinib,1021,BONNA-12,906695,,blood,hairy_cell_leukaemia,1.3792142724982466,0.8099178309450004,10.0,0.10489828480857188,-0.9094649781107272,GDSC2
Axitinib,1021,BHT-101,906696,THCA,thyroid,thyroid,4.623257109170626,0.9704535174830828,10.0,0.05296257443147364,1.0275956952237744,GDSC2
Axitinib,1021,AGS,906790,STAD,digestive_system,stomach,2.506377603528836,0.8902521678587941,10.0,0.04571843531547855,-0.2364209183091903,GDSC2
Axitinib,1021,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,0.4943062620324601,0.7259171606525722,10.0,0.08366724093699143,-1.4378551976277518,GDSC2
Axitinib,1021,Daoy,906833,MB,nervous_system,medulloblastoma,3.353141509493008,0.9436596531216915,10.0,0.07620795873135433,0.2691929543870167,GDSC2
Axitinib,1021,HEC-1,907051,UCEC,urogenital_system,endometrium,3.1334463416786047,0.9089072441873418,10.0,0.04544297507247552,0.13801007822887373,GDSC2
Axitinib,1021,HLE,907057,LIHC,digestive_system,liver,2.6576422081774345,0.8941424176480742,10.0,0.07148326735862166,-0.14609883204696045,GDSC2
Axitinib,1021,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,0.7226889415281262,0.7228968613743406,10.0,0.12207522703206132,-1.3014848939064847,GDSC2
Axitinib,1021,SW13,909744,ACC,kidney,adrenal_gland,2.5960926807611626,0.902619022905038,10.0,0.05895917082035232,-0.18285086493401093,GDSC2
Axitinib,1021,NCI-H660,1330975,OTHER,urogenital_system,prostate,4.6973510291930936,0.9904951463779523,10.0,0.06349026436737516,1.071838150035479,GDSC2
BDF00022089a,1585,PFSK-1,683667,MB,nervous_system,medulloblastoma,4.3439796497857115,0.9831450106716326,5.0,0.0669171378510244,-0.04414052194007973,GDSC2
BDF00022089a,1585,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,4.276077408719328,0.9841065228907004,5.0,0.05649392371679,-0.12902376434880827,GDSC2
BDF00022089a,1585,COLO-829,687448,SKCM,skin,melanoma,5.705239095421873,0.96347846322538,5.0,0.08344796243539526,1.6575428642112175,GDSC2
BDF00022089a,1585,5637,687452,BLCA,urogenital_system,bladder,4.717905910677088,0.9782731384164582,5.0,0.09558526366916804,0.42329726726634653,GDSC2
BDF00022089a,1585,C-33-A,687505,CESC,urogenital_system,cervix,4.59720249354436,0.982052039342248,5.0,0.14015706998541008,0.2724083237626599,GDSC2
BDF00022089a,1585,42-MG-BA,687561,GBM,nervous_system,glioma,4.077017990827674,0.9749457384804365,5.0,0.13442338763513298,-0.377863987547312,GDSC2
BDF00022089a,1585,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,5.363337654329248,0.9678570064722096,5.0,0.08159834426594571,1.2301386659346667,GDSC2
BDF00022089a,1585,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.835254177198967,0.9790302959989906,5.0,0.07507195023330084,0.5699920036548335,GDSC2
BDF00022089a,1585,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.200469144162836,0.9866532579619216,5.0,0.05837507486605101,-0.22354015361168347,GDSC2
BDF00022089a,1585,NCI-H2052,688058,MESO,lung,mesothelioma,4.601106775045662,0.9688228472826346,5.0,0.09550976054933619,0.27728898849334216,GDSC2
BDF00022089a,1585,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,4.1163120458022044,0.983780694561242,5.0,0.05742714773071789,-0.3287432701564936,GDSC2
BDF00022089a,1585,NCI-H929,724825,MM,blood,myeloma,3.680469605163464,0.9824268304716253,5.0,0.10249815463533364,-0.8735812454536821,GDSC2
BDF00022089a,1585,HPAF-II,724869,PAAD,pancreas,pancreas,5.052170942768348,0.9707518417977683,5.0,0.08590448842182134,0.8411553423779587,GDSC2
BDF00022089a,1585,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,4.678458778444077,0.9745991452308197,5.0,0.080747448324433,0.373985191036192,GDSC2
BDF00022089a,1585,HCC1954,749709,BRCA,breast,breast,4.56879315595056,0.9872938783880127,5.0,0.12770517129032705,0.236894375301248,GDSC2
BDF00022089a,1585,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,4.980250991423708,0.9771480103276888,5.0,0.09133742163262668,0.7512496401781928,GDSC2
BDF00022089a,1585,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.9929352430424614,0.9852880140179244,5.0,0.05802607196492824,-1.7330542909337627,GDSC2
BDF00022089a,1585,HA7-RCC,753558,KIRC,kidney,kidney,3.9747936164707727,0.9626183424973902,5.0,0.08824136055543821,-0.5056526468366918,GDSC2
BDF00022089a,1585,OVCAR-3,905933,OV,urogenital_system,ovary,4.862450279987478,0.9858902426547171,5.0,0.09841858153775468,0.6039893113918934,GDSC2
BDF00022089a,1585,PC-3,905934,PRAD,urogenital_system,prostate,5.465609272388605,0.9737322412458593,5.0,0.03692009839172391,1.357986383637802,GDSC2
BDF00022089a,1585,HCT-116,905936,COREAD,digestive_system,large_intestine,3.2340250429065245,0.9610357294039296,5.0,0.12076470665889227,-1.431672722332423,GDSC2
BDF00022089a,1585,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,4.079678949471353,0.9809353144814702,5.0,0.09929131551065276,-0.37453757601738674,GDSC2
BDF00022089a,1585,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,2.7816644586213166,0.9828517916896556,5.0,0.1264578644495319,-1.997159700803372,GDSC2
BDF00022089a,1585,SF539,905984,LGG,nervous_system,glioma,3.708174486964935,0.977302497637328,5.0,0.11804739930730453,-0.838947923181441,GDSC2
BDF00022089a,1585,BHT-101,906696,THCA,thyroid,thyroid,3.0565013326214254,0.9461500676008954,5.0,0.15625103829794704,-1.6535915853445449,GDSC2
BDF00022089a,1585,AGS,906790,STAD,digestive_system,stomach,4.164507422051656,0.9785421096485096,5.0,0.14020005117546477,-0.2684951879000856,GDSC2
BDF00022089a,1585,DB,906832,DLBC,blood,B_cell_lymphoma,3.90008543602862,0.975598817424676,5.0,0.12964692659920662,-0.5990438588319871,GDSC2
BDF00022089a,1585,HEC-1,907051,UCEC,urogenital_system,endometrium,3.562064460179745,0.9533222023350818,5.0,0.0799288657287176,-1.0215971646082176,GDSC2
BDF00022089a,1585,HLE,907057,LIHC,digestive_system,liver,4.8918400152443775,0.9855553827351536,5.0,0.06408160407133957,0.6407288354924437,GDSC2
BDF00022089a,1585,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,3.607723559722351,0.9609153485404883,5.0,0.05196001357779648,-0.9645196314698004,GDSC2
BDF00022089a,1585,SW13,909744,ACC,kidney,adrenal_gland,3.348770446801405,0.9653970074100152,5.0,0.05137961793204354,-1.2882317727977168,GDSC2
BDILV000379a,1586,PFSK-1,683667,MB,nervous_system,medulloblastoma,2.849597736654185,0.9473668876355705,5.0,0.1255834564214845,-1.8782028215453048,GDSC2
BDILV000379a,1586,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,4.423911473668476,0.9859346370393633,5.0,0.04780083008381604,-0.02188350917907093,GDSC2
BDILV000379a,1586,COLO-829,687448,SKCM,skin,melanoma,5.827007670449524,0.9654551491341181,5.0,0.06315399513760662,1.6325482003046576,GDSC2
BDILV000379a,1586,5637,687452,BLCA,urogenital_system,bladder,5.048895073771857,0.9825980721667363,5.0,0.06253568496240106,0.7150529092151151,GDSC2
BDILV000379a,1586,C-33-A,687505,CESC,urogenital_system,cervix,4.688274430671908,0.983212745242646,5.0,0.09865165745618164,0.2898345753562336,GDSC2
BDILV000379a,1586,42-MG-BA,687561,GBM,nervous_system,glioma,3.3978338708898703,0.9592471180988584,5.0,0.06735714443678358,-1.2317615819174308,GDSC2
BDILV000379a,1586,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,5.0001363037900255,0.9613833424944576,5.0,0.07729669178004477,0.6575600193060477,GDSC2
BDILV000379a,1586,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.4375805122862975,0.9727936386469216,5.0,0.09130569966211752,-0.00576594647783844,GDSC2
BDILV000379a,1586,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,3.3504427198628948,0.9719559578275162,5.0,0.04904815906942076,-1.2876418723692449,GDSC2
BDILV000379a,1586,NCI-H2052,688058,MESO,lung,mesothelioma,3.6875345574098968,0.947004675502984,5.0,0.06243112610443578,-0.8901670404045156,GDSC2
BDILV000379a,1586,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,3.873682136794504,0.9800773459882248,5.0,0.12516833581558834,-0.6706749922583738,GDSC2
BDILV000379a,1586,NCI-H929,724825,MM,blood,myeloma,3.449462005062715,0.978224133535872,5.0,0.091256386562109,-1.1708853408777982,GDSC2
BDILV000379a,1586,HPAF-II,724869,PAAD,pancreas,pancreas,4.925350428246976,0.9686126856769216,5.0,0.11674819293146133,0.5693778089887641,GDSC2
BDILV000379a,1586,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,5.0945560635641245,0.980527190303418,5.0,0.06698131125860007,0.7688931160177923,GDSC2
BDILV000379a,1586,HCC1954,749709,BRCA,breast,breast,4.131760834793888,0.9818059765191013,5.0,0.09370582624710427,-0.3663668610753453,GDSC2
BDILV000379a,1586,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,4.768624889472076,0.9739506517787656,5.0,0.09082824744126666,0.3845781483311596,GDSC2
BDILV000379a,1586,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,3.1014616316445918,0.9872059375681397,5.0,0.13035045296690834,-1.5812227461219852,GDSC2
BDILV000379a,1586,HA7-RCC,753558,KIRC,kidney,kidney,3.985961306053808,0.9628802180299136,5.0,0.1019463168239402,-0.5382833441566646,GDSC2
BDILV000379a,1586,OVCAR-3,905933,OV,urogenital_system,ovary,4.830037856864709,0.9855431806072029,5.0,0.05630063061084876,0.45699197203117137,GDSC2
BDILV000379a,1586,PC-3,905934,PRAD,urogenital_system,prostate,5.681880175463257,0.9766349570547278,5.0,0.06596222961143355,1.4614241318522854,GDSC2
BDILV000379a,1586,HCT-116,905936,COREAD,digestive_system,large_intestine,3.49572703542145,0.9680623672657133,5.0,0.17294061141257083,-1.1163328921994256,GDSC2
BDILV000379a,1586,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,4.06423019103714,0.9806949493253663,5.0,0.0791172775964319,-0.44599421567108144,GDSC2
BDILV000379a,1586,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,3.2621418852631723,0.991038073305572,5.0,0.11121304239620886,-1.3917599656766104,GDSC2
BDILV000379a,1586,SF539,905984,LGG,nervous_system,glioma,3.829133601328621,0.9794975330242393,5.0,0.13292698608127052,-0.7232034716704806,GDSC2
BDILV000379a,1586,BHT-101,906696,THCA,thyroid,thyroid,2.954963408788449,0.9424124509944282,5.0,0.1855625115961253,-1.7539630798441188,GDSC2
BDILV000379a,1586,AGS,906790,STAD,digestive_system,stomach,4.64274472619902,0.9851299634688871,5.0,0.097427952953466,0.23614917090842727,GDSC2
BDILV000379a,1586,DB,906832,DLBC,blood,B_cell_lymphoma,3.3122388442829864,0.9618916432381504,5.0,0.15934581739435685,-1.3326891779849088,GDSC2
BDILV000379a,1586,HEC-1,907051,UCEC,urogenital_system,endometrium,4.775246035765312,0.9786885069013603,5.0,0.08324200674165123,0.3923853353264552,GDSC2
BDILV000379a,1586,HLE,907057,LIHC,digestive_system,liver,4.545592542844713,0.9813634077123485,5.0,0.10148567234742736,0.12159419374029928,GDSC2
BDILV000379a,1586,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,3.5396789673651927,0.9590816754626201,5.0,0.12540410982955053,-1.0645078854268168,GDSC2
BDILV000379a,1586,SW13,909744,ACC,kidney,adrenal_gland,3.3434218109627927,0.9652540359626227,5.0,0.07151832723878115,-1.295920431131198,GDSC2
BDOCA000347a,1584,PFSK-1,683667,MB,nervous_system,medulloblastoma,2.203862688470691,0.9567784452459268,2.0,0.05066472203835098,-0.5670044507761177,GDSC2
BDOCA000347a,1584,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,2.7061467358698983,0.9729772214269728,2.0,0.07491381570370521,-0.0493791237106537,GDSC2
BDOCA000347a,1584,COLO-829,687448,SKCM,skin,melanoma,3.787859915988456,0.9427859398114152,2.0,0.05299078527558069,1.0653728608469504,GDSC2
BDOCA000347a,1584,5637,687452,BLCA,urogenital_system,bladder,3.181217786889937,0.9673045507747537,2.0,0.09040006946369554,0.4402020394516654,GDSC2
BDOCA000347a,1584,C-33-A,687505,CESC,urogenital_system,cervix,1.1521382943639178,0.9004385677737224,2.0,0.17686744305796653,-1.6508517007557015,GDSC2
BDOCA000347a,1584,42-MG-BA,687561,GBM,nervous_system,glioma,2.3630038452135858,0.9557356197309552,2.0,0.11296447754394678,-0.40300263997772223,GDSC2
BDOCA000347a,1584,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,2.626624865626382,0.9216829358744986,2.0,0.07426401513011446,-0.1313298332878227,GDSC2
BDOCA000347a,1584,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.235373764256669,0.8921146073049073,2.0,0.08648343866764185,-1.565073966922081,GDSC2
BDOCA000347a,1584,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,2.242903670856133,0.9670381118947367,2.0,0.03186613737610866,-0.5267710382660846,GDSC2
BDOCA000347a,1584,NCI-H2052,688058,MESO,lung,mesothelioma,2.6726541488892894,0.9439744402861958,2.0,0.06694560291393907,-0.08389467597609739,GDSC2
BDOCA000347a,1584,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,1.854460298870204,0.9512290799289757,2.0,0.05132020012592137,-0.9270786500880115,GDSC2
BDOCA000347a,1584,NCI-H929,724825,MM,blood,myeloma,2.7472587991666235,0.9821468658086036,2.0,0.08668684281660231,-0.00701137319081696,GDSC2
BDOCA000347a,1584,HPAF-II,724869,PAAD,pancreas,pancreas,3.6371581263687056,0.9614692957591016,2.0,0.1009143206360951,0.910068181064287,GDSC2
BDOCA000347a,1584,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,2.2750105296869854,0.9369895046263887,2.0,0.07929374647177823,-0.49368353849495233,GDSC2
BDOCA000347a,1584,HCC1954,749709,BRCA,breast,breast,0.04995015244920476,0.8311060312117189,2.0,0.09156513540807792,-2.786704014601614,GDSC2
BDOCA000347a,1584,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,2.6039826056460083,0.9449786264991564,2.0,0.1713246585191854,-0.15466365662648687,GDSC2
BDOCA000347a,1584,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.9550356764462289,0.9828223686807581,2.0,0.12668089380241682,-0.8234313951491232,GDSC2
BDOCA000347a,1584,HA7-RCC,753558,KIRC,kidney,kidney,2.5354157743645684,0.9483153346652058,2.0,0.11155065672807753,-0.22532472709383017,GDSC2
BDOCA000347a,1584,OVCAR-3,905933,OV,urogenital_system,ovary,2.102166770227071,0.9467969678660467,2.0,0.10391167716995205,-0.6718064710963826,GDSC2
BDOCA000347a,1584,PC-3,905934,PRAD,urogenital_system,prostate,2.7140269848083567,0.9316814487036531,2.0,0.10738131394699817,-0.04125818804636637,GDSC2
BDOCA000347a,1584,HCT-116,905936,COREAD,digestive_system,large_intestine,1.868081748877464,0.9457268240287496,2.0,0.11202698680354208,-0.9130411596448602,GDSC2
BDOCA000347a,1584,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,1.4840285846363694,0.9310221115147923,2.0,0.16114003254653048,-1.3088244734494163,GDSC2
BDOCA000347a,1584,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.3196679954568185,0.9656375536742342,2.0,0.1484113703533263,-1.478205133996494,GDSC2
BDOCA000347a,1584,SF539,905984,LGG,nervous_system,glioma,2.2012558674814726,0.9631267509353965,2.0,0.07422149872966619,-0.5696908919922627,GDSC2
BDOCA000347a,1584,BHT-101,906696,THCA,thyroid,thyroid,2.2486662458885096,0.949909304229494,2.0,0.13477303232379148,-0.5208324566979097,GDSC2
BDOCA000347a,1584,AGS,906790,STAD,digestive_system,stomach,2.5171056025200547,0.963008237451957,2.0,0.06488847838651012,-0.24419414717339816,GDSC2
BDOCA000347a,1584,DB,906832,DLBC,blood,B_cell_lymphoma,2.5936766304907057,0.9671345553141518,2.0,0.08748487028407521,-0.16528440755042004,GDSC2
BDOCA000347a,1584,HEC-1,907051,UCEC,urogenital_system,endometrium,2.210182889598986,0.9389944360027546,2.0,0.06288419060008532,-0.5604912115181864,GDSC2
BDOCA000347a,1584,HLE,907057,LIHC,digestive_system,liver,2.9838932860105287,0.9703033225091373,2.0,0.07493317170182671,0.23685064926794816,GDSC2
BDOCA000347a,1584,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,2.1023741911698166,0.942320460877912,2.0,0.05429532197325353,-0.6715927148883468,GDSC2
BDOCA000347a,1584,SW13,909744,ACC,kidney,adrenal_gland,1.7623614402826475,0.942855490327812,2.0,0.05560560050410746,-1.0219904874150896,GDSC2
BDP-00009066,1866,PFSK-1,683667,MB,nervous_system,medulloblastoma,2.281785285040176,0.8786843270514192,10.0,0.13526169106831937,-0.21121607151301128,GDSC2
BDP-00009066,1866,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,2.180967480930988,0.8753232274575052,10.0,0.05496106571413045,-0.29474684101038395,GDSC2
BDP-00009066,1866,COLO-829,687448,SKCM,skin,melanoma,3.843079256119745,0.8898389370146422,10.0,0.13631059397170064,1.0823658306938764,GDSC2
BDP-00009066,1866,5637,687452,BLCA,urogenital_system,bladder,2.089701250497641,0.8431976926027325,10.0,0.0979936414889329,-0.3703638267658509,GDSC2
BDP-00009066,1866,C-33-A,687505,CESC,urogenital_system,cervix,2.8590187386801995,0.906085896232652,10.0,0.07319768644248734,0.2670402740621926,GDSC2
BDP-00009066,1866,42-MG-BA,687561,GBM,nervous_system,glioma,1.3712293985134627,0.7938474122856484,10.0,0.08395654582770463,-0.9656406946635452,GDSC2
BDP-00009066,1866,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,4.0981747743348045,0.9165204342070032,10.0,0.14305491354056205,1.2937206119263416,GDSC2
BDP-00009066,1866,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.09159585106695,0.8415117033888903,10.0,0.07030994266787005,-0.36879408970558814,GDSC2
BDP-00009066,1866,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,1.2106346420849956,0.7945340484224992,10.0,0.09506964926148093,-1.0986985776460454,GDSC2
BDP-00009066,1866,NCI-H2052,688058,MESO,lung,mesothelioma,2.4401992870866867,0.8546126374980301,10.0,0.11141406748264115,-0.0799650131605369,GDSC2
BDP-00009066,1866,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,3.3212285891561053,0.9455930169672112,10.0,0.0590498707069109,0.6499958920768809,GDSC2
BDP-00009066,1866,NCI-H929,724825,MM,blood,myeloma,2.970548108243181,0.9394156275039581,10.0,0.22075020664924863,0.3594459175243645,GDSC2
BDP-00009066,1866,HPAF-II,724869,PAAD,pancreas,pancreas,3.709072596630136,0.9137477778383261,10.0,0.10043677949304852,0.9713370348988758,GDSC2
BDP-00009066,1866,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,2.4124271926553416,0.8606218721803705,10.0,0.0937817472675198,-0.1029750800718488,GDSC2
BDP-00009066,1866,HCC1954,749709,BRCA,breast,breast,1.7633595629364085,0.8404384163029481,10.0,0.1074449133193538,-0.6407483339659695,GDSC2
BDP-00009066,1866,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,1.000035891027509,0.7384320496034765,10.0,0.06262374275001432,-1.273186366647733,GDSC2
BDP-00009066,1866,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.1230745418441217,0.8102158258764383,10.0,0.1483636374504991,-1.1712449162120595,GDSC2
BDP-00009066,1866,LB996-RCC,753585,KIRC,kidney,kidney,1.5045141542317746,0.7799559630375248,10.0,0.13110278243969142,-0.8552100191911634,GDSC2
BDP-00009066,1866,OVCAR-3,905933,OV,urogenital_system,ovary,2.3772433429039475,0.8773385870438819,10.0,0.13730354719345164,-0.13212602289967465,GDSC2
BDP-00009066,1866,PC-3,905934,PRAD,urogenital_system,prostate,3.5126191110508174,0.8990537888019665,10.0,0.07689128906300843,0.8085690499593392,GDSC2
BDP-00009066,1866,HCT-116,905936,COREAD,digestive_system,large_intestine,1.0655519891016916,0.7702894580799321,10.0,0.06398821533049405,-1.2189041876719358,GDSC2
BDP-00009066,1866,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,3.7413549084770974,0.9570626572496392,10.0,0.0530064753165556,0.9980839609359715,GDSC2
BDP-00009066,1866,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.437660963039609,0.8492532082050023,10.0,0.07384825946526465,-0.9106000225043539,GDSC2
BDP-00009066,1866,SF539,905984,LGG,nervous_system,glioma,1.3638898107314965,0.8072152188377304,10.0,0.07301207330475674,-0.971721777470677,GDSC2
BDP-00009066,1866,BHT-101,906696,THCA,thyroid,thyroid,2.634557562402005,0.8919314004701597,10.0,0.14084351062239145,0.08106702318185265,GDSC2
BDP-00009066,1866,AGS,906790,STAD,digestive_system,stomach,1.801881772837906,0.8366699341177622,10.0,0.16913339530134708,-0.6088314531705256,GDSC2
BDP-00009066,1866,DB,906832,DLBC,blood,B_cell_lymphoma,-0.22609722907344385,0.6181631096435034,10.0,0.17586872172228374,-2.289076803195267,GDSC2
BDP-00009066,1866,HEC-1,907051,UCEC,urogenital_system,endometrium,3.723401145959464,0.93536074249024,10.0,0.08909217818244251,0.9832086954833849,GDSC2
BDP-00009066,1866,HLE,907057,LIHC,digestive_system,liver,1.6560378646252878,0.8184455399315432,10.0,0.11354631261938,-0.7296677874583689,GDSC2
BDP-00009066,1866,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,1.134129492595943,0.7657802176398975,10.0,0.08807235987604511,-1.1620855365646403,GDSC2
BDP-00009066,1866,NCCIT,908441,,urogenital_system,testis,1.7617067048798178,0.835466153139376,10.0,0.11756606226782332,-0.6421177796363734,GDSC2
BDP-00009066,1866,SW13,909744,ACC,kidney,adrenal_gland,4.594523961628221,0.9775837166369165,10.0,0.13161105109202445,1.7049617604551457,GDSC2
BEN,1847,PFSK-1,683667,MB,nervous_system,medulloblastoma,4.54152960008916,0.9434747836553896,30.0,0.08817314500060341,0.2654310374624644,GDSC2
BEN,1847,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,-0.15296051529714833,0.48684617465873126,30.0,0.09615672971632971,-1.9372323705937136,GDSC2
BEN,1847,COLO-829,687448,SKCM,skin,melanoma,7.089344066737168,0.9560670361789544,30.0,0.04624638501003487,1.460870277564034,GDSC2
BEN,1847,5637,687452,BLCA,urogenital_system,bladder,4.421421150664557,0.9189921350907325,30.0,0.01849578792253422,0.2090759317868041,GDSC2
BEN,1847,C-33-A,687505,CESC,urogenital_system,cervix,5.57888119721894,0.9678231196118248,30.0,0.03215604083580174,0.752158317342651,GDSC2
BEN,1847,42-MG-BA,687561,GBM,nervous_system,glioma,2.776825653666113,0.8222452604681459,30.0,0.05475827779151989,-0.5625713042824838,GDSC2
BEN,1847,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,2.3017766843221743,0.7346011898849489,30.0,0.1511937548956616,-0.7854651556038832,GDSC2
BEN,1847,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.870000910295361,0.8877839022367735,30.0,0.11613151698746409,-0.04965146055382752,GDSC2
BEN,1847,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,0.4596343270653916,0.5682076818971818,30.0,0.11347208809752012,-1.6498017423315705,GDSC2
BEN,1847,NCI-H2052,688058,MESO,lung,mesothelioma,5.868093453326741,0.9575828560213322,30.0,0.04656694806539993,0.8878572405552316,GDSC2
BEN,1847,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,4.952953478725839,0.9641526979197954,30.0,0.07726687117981033,0.45847187904467857,GDSC2
BEN,1847,NCI-H929,724825,MM,blood,myeloma,1.5812953854563083,0.715248504915344,30.0,0.07637369658489372,-1.123516307953586,GDSC2
BEN,1847,HPAF-II,724869,PAAD,pancreas,pancreas,3.051438749761606,0.8091389766687767,30.0,0.09665667073082082,-0.4337223338351828,GDSC2
BEN,1847,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,5.751879367524688,0.9602229976799107,30.0,0.02167660646124536,0.8333293774635829,GDSC2
BEN,1847,HCC1954,749709,BRCA,breast,breast,2.279221509730233,0.7843280599208976,30.0,0.06419836229269787,-0.7960480850626449,GDSC2
BEN,1847,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,3.290440320631583,0.8410678490073488,30.0,0.08915418086143119,-0.3215823566100048,GDSC2
BEN,1847,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.557846382482144,0.8491099314871485,30.0,0.07200006080356322,-0.6653167816196,GDSC2
BEN,1847,HA7-RCC,753558,KIRC,kidney,kidney,1.4899653772626262,0.6799157825242239,30.0,0.10377457552835012,-1.1663685160019863,GDSC2
BEN,1847,OVCAR-3,905933,OV,urogenital_system,ovary,3.8013391828414,0.8985497246738854,30.0,0.07378462594623295,-0.08186766953061864,GDSC2
BEN,1847,PC-3,905934,PRAD,urogenital_system,prostate,4.791544630060184,0.9072428715217516,30.0,0.06493079444170217,0.3827385499815156,GDSC2
BEN,1847,HCT-116,905936,COREAD,digestive_system,large_intestine,5.0664633514025965,0.9622117553860522,30.0,0.07097712116321667,0.5117309203575472,GDSC2
BEN,1847,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,6.3887578674602015,0.9875242816294408,30.0,0.02650915551876011,1.1321539425825635,GDSC2
BEN,1847,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.70862967938444,0.7465292873605891,30.0,0.0827208441520483,-1.063770822728917,GDSC2
BEN,1847,SF539,905984,LGG,nervous_system,glioma,3.807409176330209,0.9152989052084797,30.0,0.07019431074582085,-0.07901961740646651,GDSC2
BEN,1847,BHT-101,906696,THCA,thyroid,thyroid,2.8629167987927207,0.8271811097852669,30.0,0.03412595168869882,-0.5221771804336515,GDSC2
BEN,1847,AGS,906790,STAD,digestive_system,stomach,4.9372878236851525,0.954490522966593,30.0,0.05519597401224472,0.45112152484790335,GDSC2
BEN,1847,DB,906832,DLBC,blood,B_cell_lymphoma,2.320669019266794,0.7849867577108601,30.0,0.14574700274183117,-0.7766008372535546,GDSC2
